A_YNB1_UP_LFC	B_YNB1_UP_LFC	C_YNB1_UP_LFC	A_YNB2_UP_LFC	B_YNB2_UP_LFC	C_YNB2_UP_LFC	A_YNB3_UP_LFC	B_YNB3_UP_LFC	C_YNB3_UP_LFC	A_YNB4_UP_LFC	B_YNB4_UP_LFC	C_YNB4_UP_LFC	A_YNB5_UP_LFC	B_YNB5_UP_LFC	C_YNB5_UP_LFC	A_YNB1_DN_LFC	B_YNB1_DN_LFC	C_YNB1_DN_LFC	A_YNB2_DN_LFC	B_YNB2_DN_LFC	C_YNB2_DN_LFC	A_YNB3_DN_LFC	B_YNB3_DN_LFC	C_YNB3_DN_LFC	A_YNB4_DN_LFC	B_YNB4_DN_LFC	C_YNB4_DN_LFC	A_YNB5_DN_LFC	B_YNB5_DN_LFC	C_YNB5_DN_LFC	orf19	plate
-0.231389516039126	0.221404949914243	-0.57334261824306	-0.0750113562693695	-0.148873748428104	0.340094645440065	0.482023703677521	0.779578153909963	0.102242877719902	0.198825871460965	0.0691956487268914	0.182245704579985	0.229284236000295	0.324803270234158	0.313447560191413	-0.0821079624582701	0.156366586216761	-0.594889567885605	-0.0927020730151291	-0.0959261501936979	0.266909176069019	0.517778523758976	0.994204351818349	0.00853186981577458	0.434444258100225	0.00473808196412939	0.0998541798742032	0.402535122425036	0.307910428731676	0.532524278634149	orf19.6070	Plate 17
0.241532892003264	0.855739028836592	0.761264647401857	0.121808854856771	-0.0321009013834344	0.821270766162993	1.09226489971648	0.244755489614907	-0.118570563213216	0.639752415979826	-0.0907800060405588	0.319368347012805	0.394824409666382	0.0526728341491829	0.934357469404473	0.169342151180977	1.02530403079169	0.45057819789641	0.167730871309571	0.104542272044496	0.395215689619807	1.04379081680754	0.355459106779097	-0.0959170310311475	0.533537674541023	-0.0133272296290787	0.363166549948446	0.174674335553975	0.104909749952245	0.932009031353799	orf19.6068	Plate 12
-0.428328442632552	0.0486071255432403	0.114188315076806	0.154195348331667	-1.06445515956367	-0.869034613341414	0.110821204439903	-0.207382243027222	-0.314625841162865	-0.723002229726987	-0.130904651352701	-0.291966295624334	-0.326567934246178	-0.236188621992945	-0.483899096160393	-0.385499933662121	0.0115668557335198	0.25461727322036	0.0460608437138372	-0.963362458210273	-1.11576054401819	-0.0200524253638275	-0.0086792619342333	-0.374087394362462	-0.791020259101266	-0.450167804064526	-0.356225652837393	-0.469428638072975	-0.0574422143977671	-0.487054976556642	orf19.6066	GELCPlate 07
-0.629564394943836	0.468740748907322	-0.0220534536937222	-1.76707150215185	-0.117808343763282	0.266029051323607	-0.53576178882088	-0.514317350598592	-0.474871887129401	-0.390925402479734	-0.851000922314641	-0.125565103967714	-0.780301768052212	-0.347409097641639	0.0649651681404535	0.17368536424323	0.0205243447553496	0.201760690114718	-0.761170938304284	0.104955061090779	0.329057722250578	-0.702068313870644	-0.57587660110066	-0.19509831936789	0.0551864960326149	-0.476030734502483	-0.0715971357905669	-0.542439935694031	-0.521615849304435	-0.0339693472815465	orf19.6064	GELCPlate 06
-0.570173484067358	0.0959484943811315	-1.49189285743082	-0.60402534569833	-1.1637681240369	-0.617001014074383	0.082110834870095	0.401554296930353	-1.00746228167122	-1.09544697146035	-0.0380958284031134	-0.365912073734943	0.110523261785847	-0.234562737485575	-1.04574524002708	0.635214107468412	-0.0135301802757786	-1.79334272329983	-0.311425903058346	-0.869914564499525	-1.35050795894522	-0.273222055164723	0.340420662061393	-1.16227230719863	-1.48051513251588	-0.511969475863991	-0.775509562812143	1.10052142353867	-0.5516894290646	-1.0411033263703	orf19.6063	Plate 17
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.807592785848961	0.413997339220716	-0.704192668558294	-1.30765574272779	-0.52618583358084	-0.0162070963081646	-0.223740816507934	0.388887800256875	-0.406537067568904	-0.324898196758532	0.203139512286906	-0.593538390183316	0.186738769815552	-0.286332163065618	-0.139278572478387	orf19.6061	Plate 19
-0.357031756134765	0.764607746885284	-0.454270598701337	-0.656445494484036	-0.665770534734367	-0.620617666200291	1.27449505335605	-0.61145807925568	0.339490723124698	0.217094978089241	-0.449436119755216	-0.562831555394942	0.285506417475306	-0.19304972090864	-0.371047584238642	-0.336368974595759	0.813991053049428	-0.652135808480155	-0.585797999171719	-0.850804667236693	-0.574685906543069	0.999742685026565	-0.436634597438083	-0.0850706627334183	0.067688907811915	-0.543125145241921	-0.463723162523065	-0.0341521769066837	-0.124861618705589	0.01303217855396	orf19.6060	Plate 07
0.563763869457375	0.726127228635232	0.142181946235223	0.334048021725264	-0.525025080560484	0.282672480580445	0.244966445650855	-0.460489580731227	0.654517845689586	-0.417312504822519	-0.324736550089328	-0.55959135472421	0.430416537265781	-0.0542087694435249	-0.264147890418574	0.580781191901083	0.514111630835542	0.0247511298921221	0.46055578873735	-0.364774450569975	0.21887497042183	0.242123125873711	-0.203860462447681	0.485756404382437	-0.463707188590258	-0.282748974107365	-0.434680533240389	0.356431307786725	0.105212904308106	-0.308162008702526	orf19.6059	Plate 21
0.26435824047369	0.286172588709036	-0.897632917089975	0.351942801210255	-0.202144606960172	-0.70330292465867	-0.269548613519223	-0.374309598921771	-0.586802887716138	0.534457592739424	0.24736443114965	-0.222178139755593	-0.365405116847269	-0.536439432851898	-0.846859958428006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	orf19.6058	Plate 17
4.60926242419794	4.90248756664894	5.04642398625566	5.76085974932144	4.56022818151008	4.28176391089782	5.58500073404144	5.0797437790854	4.29678384825555	6.15422470611599	5.37270241280187	5.1493579126814	5.37649626269914	4.75088143877881	5.04147397847754	4.92445870071004	5.01988995460911	6.00721542736052	6.22747649247636	4.23218600460529	4.68763323202531	5.09423733172854	4.61632290414332	4.24739588688354	5.70009148277603	6.17744666918847	5.63019888404876	4.84386370340435	4.70248662674585	5.26512027875873	orf19.6057	Plate 18
-0.444072531164073	0.319134047733369	-0.554666067942142	0.0219301215919501	-0.32115915945124	-0.143544444567318	-0.376511343066124	-0.501698987935264	0.262020961064662	-0.186515203975022	-0.591403087515234	0.16383534686031	0.675485803938308	0.0227654572665408	0.141357739965164	-0.382396971898848	0.208503498208719	-0.67483462949966	-0.0946396751311891	-0.351743383215233	-0.234295233470482	-0.534104813078519	-0.282026735722141	-0.0310480484455056	-0.1970212944592	-0.772541440651933	0.341932349117503	0.41277142226928	0.130162180883541	0.307959382783974	orf19.6055	Plate 03
0.48001692831107	-0.469682771955496	-0.308606330649184	-0.791884822674747	-0.549581995437132	-0.986843749238121	-0.863068357077633	-0.13029161524898	-0.223235917227726	0.131817403233679	-0.607187281592497	0.86536694029466	-0.0850976309180425	-0.0489597365488983	-0.282417080377392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	orf19.6054	GELCPlate 02
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.33908977111527	2.70337991360194	1.46685630354731	2.37223556596484	2.61332299620013	3.33743780756563	2.51722008640071	3.76447180228067	3.46684847063666	2.50328820671866	2.74051785494003	1.95606851827649	2.03412035480569	1.89734450313287	1.81154795890669	orf19.6045	Plate 16
-0.172082482796085	-0.373748067193393	-0.25269549850381	-0.673066070959877	-1.33160398114314	-0.290739337276731	-0.239462350680734	-0.130580718367147	0.307443753204595	-0.207213332671596	-0.599109762157369	-0.381523522219648	-0.0336933890358342	0.0541430571774484	-0.0226954607382304	-0.371331369715	-0.323212612215515	-0.461646257146173	-0.509882523872108	-1.33543164868723	-0.286094202540477	-0.410748681557866	-0.0711112611457416	0.054489353522019	-0.123124757416264	-0.768757391450082	-0.502668865644301	-0.30229187755401	0.364748456865211	0.0477322214781779	orf19.6043	Plate 18
8.06608164899549	7.01614120594931	7.20433332658068	6.3162355303673	5.91600708120023	7.36252999233666	6.01710237686205	6.48316922873015	6.09963582618947	7.33182587313809	6.73197890480845	6.23104160577423	6.76798995482092	7.74850350095241	5.54298140976259	6.78059241968535	7.51826002247124	8.38886119689775	7.3971742366352	6.01831175191771	6.84306334133271	6.17994822191371	6.66751114775401	7.31699130940906	8.782953605496	7.39953433856909	6.18849365165711	8.45462013598918	6.41549022120836	6.0163846815694	orf19.6041	Plate 17
0.605285720968238	-0.623621081232711	-0.346692022007728	-0.45576470087514	0.451660871939065	-0.205576766412669	-0.38081558365694	-0.110782816008518	-0.301442919104753	0.288407882289459	0.37460804673332	-0.0113847877000293	-0.900014572140917	0.423761789923088	-0.158524894158891	0.67401920218334	-0.744945937687797	-0.211706172152882	-0.409088397665196	0.405922439060284	-0.135504501997401	-0.484807000509525	0.217513445998822	-0.613130416466065	0.321886638594927	-0.0340440136109184	-0.0556050997891422	-0.794851864539405	0.642679412960875	-0.212119072609497	orf19.6038	GELCPlate 04
-0.342446344178124	0.535486799706343	-0.244971505617752	-0.908346806642984	-0.777359484419536	-0.0662722796371717	0.377989654999786	0.555511593406489	NA	-0.181696274923487	0.50002601252124	0.442187702203696	-0.442137789868998	0.411251714027782	-0.28326034174547	0.444635162053633	0.00895786270986321	0.170209022634189	-0.222297560231198	-0.330054041721276	-0.533037395026431	0.208622552940254	0.689830918175829	0.304597247926646	0.810273604948934	0.685549362729107	0.578712147678987	-0.501292269261372	0.464828903421852	-0.273838117112827	orf19.6035	Plate 05
7.83152988516098	7.89765299605664	7.36602464134349	6.64914217915744	9.04931288933702	8.01761898631037	7.74281299457748	6.7994672541992	5.81608197203054	5.83618560208314	8.17529286627116	7.3624721983405	8.04908838467997	6.03079271476554	6.59864491835613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	orf19.6034	Plate 04
-0.335919034077843	-1.07210449387059	-0.14034581482106	-0.397870552274355	0.542691679406555	-0.652256699069525	0.496894135645242	0.182461252858879	0.145856258864782	-0.324029514348069	-1.30850998911624	0.210567775827041	0.00132725071499351	0.803598028776548	-0.412003085520023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	orf19.6033	GELCPlate 06
8.84710507615712	8.2272857852306	8.21727917364869	8.45253099393487	8.59041197264862	8.42911453557934	6.56816344147279	6.99842040311074	6.2008363775605	6.91021359418535	7.00191873822237	6.67995227085471	7.25353820038633	7.54958453702639	7.94048818311103	7.28958602717195	8.14726830470419	7.56629428304052	6.58101145702893	7.72204674224589	7.95046020140643	6.68839563359547	7.94176157056449	6.42436846581946	7.10248662712797	7.97024194702665	6.88727844309724	6.84508246563576	6.33776069955212	7.05672751752388	orf19.6029	Plate 05
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.903353282486423	-0.266966791808988	-1.44420309277715	-1.82839488399674	0.00520941529885377	-1.20614535273182	-1.35197478789474	-1.15117622022839	-0.198874143562588	-1.00848070617167	0.0669127283069013	-0.184848044473613	-0.481326932735795	-0.0973130434974685	-0.382716616840218	orf19.6028	GELCPlate 03
0.378593211311058	-0.450723290213141	0.428573981852258	-0.822359401571278	0.181418673855545	-0.215821103830697	1.29308564925275	-0.454235174875125	0.0776762467959458	-0.030789209616783	-0.0617110852449585	-0.781662118853788	0.469081647535402	0.333957597282929	0.193621139080353	0.514259052989173	-0.505476136186386	0.337009999125554	-0.950519790126254	0.39670033881282	-0.413266225072995	1.11334740868283	-0.322104140104502	0.226680799029598	-0.190624379574237	-0.11596647063282	-0.829381503640471	0.324764310243854	0.354125346025144	0.355808552009666	orf19.6020	Plate 20
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0169942015147928	0.255559692868056	-0.255139400253418	-0.0526271135158378	-0.508853050871549	-0.45770357191771	-0.189855449301781	-1.06918046299128	-0.131767284084983	0.101337821211162	-0.106324840180793	0.485977590039798	-0.231124060267456	-0.278741313568078	0.886315066543919	orf19.6016	GELCPlate 07
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.401307583498927	0.323855950125225	-1.01435473959695	-0.434439542946533	-0.1149739612695	-0.964386545125425	0.113350683349536	-0.670007482039461	0.48767906336513	0.0512335004011817	-0.524791985455851	-0.56619815374652	-0.132645438289622	0.512342260270497	-0.77171100246871	orf19.6012	Plate 23
-0.737078988741139	-0.521138497626458	-0.164944171005523	-0.892289684178087	0.626396446214123	0.468931203332204	-0.0411072732383531	-2.15774923426416	-0.0628262021360868	-0.316725227570542	-0.385785119540078	-1.21316329299329	-0.204261192876894	-0.915941774863011	-0.21259910942562	-0.697332254646891	-0.47288702149609	-0.131587147232466	-0.820253682971746	0.420764285953334	0.455763410167526	-0.0494258258900793	-1.75185582542321	-0.34086560874441	-0.274206754356735	-0.471998612800407	-1.28875079898446	-0.123314168237572	-0.881277001292794	-0.121709154814081	orf19.6011	Plate 17
5.89842585357028	5.11440915078358	6.48886585923588	6.99270253585546	5.69939930475515	5.43671364793306	6.97336485142595	4.83274033917688	5.97123537176959	4.95018599827572	5.17394639799537	5.13178846946844	4.92775657522035	4.85770146830851	5.42798299044382	6.20365254617199	5.70588027107069	4.92631419033418	6.60458125755496	5.72955094088114	5.01216910140434	6.55767797002017	5.25100393452516	5.82054703889406	6.68211703306023	4.91389645381241	5.75624710924856	6.12965601381962	4.47136909565929	5.5112600810714	orf19.6010.1	GELCPlate 09
0.109261622663217	0.274082162823021	-0.0659284239286198	-0.0915793531928681	0.198963108505225	-0.556214217501655	0.490339607767472	-0.704943007912602	0.512284702751836	0.6716547339798	0.547739687139856	0.174504091598271	-0.0587396049160649	-0.698401689439333	0.014484312543388	0.274983821167696	0.126785816251166	-0.0348356486501977	0.0624794844388763	0.156487494325003	-0.764930249262339	0.234300965205239	-0.535356566263577	0.330357188285648	0.810381366830121	0.37566667716202	-0.0623945024935715	-0.377012449144999	-0.533330380727534	0.210481245043752	orf19.3290	Plate 21
-0.106864653321837	-0.451502324195948	-0.022888540746365	-0.253240392422128	-0.992682861834782	-0.0252561174775607	-0.146244744741521	-0.195562358364047	-0.446036372650187	-0.447371374593706	-0.546764721860999	-1.38170466934677	-0.122909656873981	-0.801050136234156	-1.2536739902816	-0.120288141302829	-0.327447860034004	0.0407298885122991	-0.0833211710581185	-1.02404166639691	0.00382813523300207	-0.239784451444162	-0.193317111745587	-0.507462956114336	-0.188750009227585	-0.494173423397639	-0.677472501263594	-0.144794801459685	-0.775574575201402	-1.17152839277156	orf19.3291	GELCPlate 05
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.83499355642661	-0.137664348331914	0.690692052165184	0.153913353003517	-0.114430680051489	-0.611308093048844	-1.23581207692583	-0.75781877910743	0.157885632675084	-0.211242356401273	-0.316836056222556	0.0268198212245512	-0.332109851391268	-0.325009391651694	-0.57819507294243	orf19.3292	Plate 07
8.44664123836129	7.78163221718201	7.88448925605598	8.71045824413727	8.97003255004223	7.11619479708445	8.51953337721881	7.86395019332993	8.4825336697436	6.20636832500474	7.89073933861509	5.39013754119728	7.84311530603463	6.36263212468187	8.02619274354321	8.36081561874379	8.49257682415672	8.15820655821941	7.79872247678897	8.87629007740576	8.2485962391773	7.79614473454855	8.11161468251519	7.94270948677881	7.02810791215318	8.00989796665968	8.16932231971972	7.61372445727585	7.30452752215463	7.9469421620336	orf19.3295	GELCPlate 02
0.169423823208115	0.84836915239582	-0.29231826748781	-0.343888136437645	-0.123708990072558	0.257553475950111	-0.465967025488773	0.0772743454139331	0.184337375061581	0.00602271369891305	-0.35735010961028	0.0112259567081718	-0.306004476633108	-0.134375646433284	-0.489333220914922	-0.0425373783870224	0.80260001103991	-0.366113684271223	-0.337703837274127	-0.0583738133142937	-0.0881791744198761	-0.316627928294707	0.471512799969421	0.111161491924959	0.400124244870746	-0.218721907699123	-0.0925845892158623	-0.502378293809491	0.130628152646791	-0.808309255394835	orf19.3296	GELCPlate 08
0.703347592354241	-0.359260826822032	0.233458476973906	0.736860620417563	0.335553911312259	-0.398754233846709	1.04391153434269	-0.0830438967258171	0.481186489661564	-0.135528951341664	-0.56174344645323	-0.276924467445538	0.826966320836123	-0.226432130069096	-0.0476653158712548	0.608592655133117	-0.413794154071223	0.171592911072803	0.614239786794817	0.304293996687425	-0.426254199001804	0.831506339689662	0.329768806045823	0.277310995660464	-0.364696295227343	-0.441015310222856	-0.492313586494211	1.01487571463352	-0.118536631491649	0.152316829329402	orf19.3298	Plate 16
-0.271183399263332	0.040032961158543	-1.16513640797473	-0.219945632968232	-0.206833176331674	-0.896028828961025	-0.000670883702476033	-0.31263116019659	-0.218056163647741	-0.896525831230203	0.433964608510136	-0.126760024518378	-0.205288911126935	0.373889613282106	0.0264994117652666	-0.0136033104010096	0.0296163460595658	-0.990304497717037	-0.302957374804803	-0.219173031356087	-1.00606729711825	0.10724935285206	-0.284730218362842	-0.268070783897624	-0.657766522404865	0.399815614229622	-0.0112790395894873	-0.339311886737958	0.464937504276824	0.146691895782261	orf19.3302	Plate 12
0.0999812306949828	-0.345982346666757	-0.207225632881721	-0.0419334373325828	-0.222153085505356	-0.0464375234013552	0.263052554735117	0.112054218007692	0.165405654602893	0.161941636195959	0.374480528699429	0.14837867767063	-0.00390976992666126	-0.0872874658317482	-0.733368795128781	0.163653802312348	-0.425436265195549	-0.224473801981189	0.0779073029081196	-0.286591852538596	-0.0728975250708519	0.220945244276018	0.277592694951609	-0.0910351864196244	0.277180784041699	0.0739364245264955	0.188924060181469	-0.0936725131083449	-0.281864368603873	-0.778789283172349	orf19.3307	Plate 16
-0.0970770084885384	0.330172939682692	-1.05864499760444	0.820959026951664	-0.583856116802201	0.0516225860427628	0.95495883703409	-0.357578412821194	-0.211828500816498	0.315644933737939	-0.314688833762672	-0.169056962093212	0.117625221856644	-0.0445191487433743	-0.26833795375606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	orf19.3308	Plate 24
-0.358285872036948	-0.701711533910237	-0.944091855078481	-0.909886337263102	-1.75375853139725	0.866440785646913	-0.709811130374447	-0.730822052862755	-1.03030170862054	-0.719753444813284	-0.64856928092447	-0.904172801545103	-0.629727815546208	-0.136808079555832	-0.414737587504694	-0.436164127274116	-0.809373148010554	-0.857927464374971	-0.822565455345964	-1.56178148927615	0.588657027910537	-0.524129752616037	-0.290583594014072	-0.95834698798734	-0.76066577699611	-1.01185247145299	-0.860202789131467	-0.612913103096513	0.14589773562953	-0.278895481302344	orf19.3315	GELCPlate 05
-1.07474787380856	0.872473259070926	-0.0555515005053522	-1.26304936826703	-0.310214439762534	-0.425601171691348	-0.63312718617717	-1.14986085865599	-0.049258462844012	-1.00960334322194	-0.257910091015844	-0.409570173162208	-0.609533589444396	0.125046485128395	-0.345314756318267	-0.354915339082142	0.332695781492177	0.339749239015831	-0.321923778620997	0.116250352731557	-0.148344029345694	-0.839416776833522	-0.880965525403798	0.137131574416481	-0.380366092532194	0.21318140503703	-0.463648673619366	-0.703439273395277	0.16088642965086	0.170340201416581	orf19.3319	Plate 24
1.55696411381443	0.495517772881512	0.0695120156000302	1.48263288381502	0.825719158131714	1.3888634711434	1.8748630924511	1.60708732782703	1.94201795799116	1.10564157729856	0.493484968499008	1.25351927225439	0.336752116530292	1.61161087933026	0.56530285800071	1.53532518386958	0.255891090858766	-0.116601881453361	0.910300954986576	1.19352270488755	1.59253530472034	1.59498336275307	1.63756672702396	1.33207922887557	1.23914046221542	0.710262279611427	1.47183862667725	0.307771989015494	2.18477608552764	1.06161448598115	orf19.3321	Plate 23
7.57978722814941	7.70176814122572	5.90039843633805	7.32653863490619	6.97710588624972	6.85558129499807	6.70768649631059	7.44283311928142	6.71207371084833	6.97419639997718	6.38693072042405	7.1980125324854	6.7640721892161	7.52969362275353	7.744273350771	7.33456213862743	6.38717420736745	6.61939251361401	8.60132144750593	7.11998702656693	6.68103205381531	6.36759847892475	7.50582485388956	8.1738966585759	6.54786980241026	7.27930357199039	8.24624922194889	6.09363921271388	6.67262625135084	8.34102435571363	orf19.3324	Plate 16
-0.269335771967532	0.0271769970078992	0.0757029558632656	0.438791969207394	-1.00112816943167	0.178129008859225	-0.120766829994116	-0.322633010492778	-0.521056064486361	-0.843695160094203	-0.373964096495561	0.424655226262397	0.700578093431583	-0.541477334414841	-0.504909414478009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	orf19.3325	Plate 06
NA	NA	NA	NA	NA	NA	NA	NA	NA	0.510831482274255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.39520660119064	NA	NA	NA	NA	NA	orf19.3327	Plate 25
-0.691051725148231	-0.677200118160049	0.82933840445286	NA	NA	NA	0.577250986242237	NA	NA	-1.31666891738541	0.595775463883738	-0.454184885448464	-1.0798112306905	-0.672930955660325	-1.14770351470096	0.263538399622909	NA	0.869466262902185	NA	NA	NA	0.487172318130874	NA	NA	-1.790980820466	1.0924755293644	-0.834048551836626	-0.310064058908894	NA	-0.862992741530649	orf19.3329	Plate 22
-0.496632981379104	-0.205560707516511	0.331950529002851	0.232700141957219	-0.270410829415562	0.133370154444572	0.480792028483236	-1.02129082317391	0.303411360927226	-0.404369898089834	-0.619962478860726	-0.940163300698906	0.361520878795226	-0.17126661900841	-0.5686305931929	-0.10267182076908	-0.180079801264649	0.159192680721391	0.464348588763242	-0.553737376476182	0.149205845052487	0.244262283613732	-0.791138091457433	0.134921512829548	-0.342782557664519	-0.8406092765634	-0.880902703076332	0.529341276441526	-0.0328326379499693	-0.516436355577384	orf19.3330	Plate 06
-0.381815409136371	-1.06935209309957	-0.198242022617618	-0.212346706568585	-0.00924447440797316	0.20478442844998	-0.338252760127093	-0.898103058488198	0.314880895336316	-0.260538138124202	-0.304537752802119	0.193008786944775	0.241532690468857	0.708030792947062	-0.208348123009632	-0.61493188614765	-1.18095854885735	-0.406820967530592	-0.100417417972549	0.0212630625137855	0.0300517444545338	-0.201290382596765	-0.808117522719012	0.463316797384017	0.0960387456653571	-0.503731634714029	-0.0296278052679586	0.0140060971194078	0.984017931305399	-0.192594978485007	orf19.3335	GELCPlate 02
